NaiveBayes
LOSS 01
2307	 15,159718
516	  3,255292
2823	 18,528544
1032	  6,571520
1548	 10,040411
2064	 13,527261
273	  1,784477
2580	 16,955099
789	  4,964721
1305	  8,395767
1821	 11,877486
30	  0,257216
2337	 15,361770
546	  3,443874
2853	 18,722899
1062	  6,776139
1578	 10,245670
2094	 13,732521
303	  1,976267
2610	 17,152021
819	  5,159076
1335	  8,593970
1851	 12,084028
60	  0,416934
576	  3,633740
2368	 15,561899
1092	  6,979474
2884	 18,918538
1609	 10,450930
333	  2,164849
2125	 13,936498
2641	 17,348300
850	  5,361129
1366	  8,799230
1882	 12,291212
91	  0,614496
2398	 15,762668
607	  3,819756
2914	 19,111610
1123	  7,184734
1639	 10,655548
2155	 14,140475
364	  2,348300
2671	 17,543938
880	  5,563182
1396	  9,003207
1912	 12,495831
121	  0,802437
2428	 15,965362
637	  4,012829
2944	 19,309173
1153	  7,389352
1669	 10,861450
2185	 14,346376
394	  2,528544
910	  5,764593
2702	 17,738935
1426	  9,210391
151	  0,996793
1943	 12,703015
667	  4,203335
2459	 16,168056
2975	 19,504811
1184	  7,593329
1700	 11,064785
2216	 14,549711
425	  2,709429
2732	 17,937139
941	  5,967287
1457	  9,417575
1973	 12,910199
182	  1,189865
2489	 16,364978
698	  4,391276
3005	 19,702373
1214	  7,794099
1730	 11,269403
2246	 14,754330
455	  2,889031
2762	 18,132777
971	  6,166774
1487	  9,626042
2003	 13,116742
212	  1,386786
2519	 16,562540
728	  4,583708
1244	  7,994869
1760	 11,470815
485	  3,073765
2277	 14,958307
1001	  6,367543
2793	 18,331623
1518	  9,832585
242	  1,586915
2034	 13,322643
2550	 16,758178
759	  4,771648
1275	  8,195638
1791	 11,673509
Squared Error
2307	 14,934159
516	  3,189094
2823	 18,278561
1032	  6,453669
1548	  9,878812
2064	 13,315569
273	  1,735629
2580	 16,717866
789	  4,873115
1305	  8,254885
1821	 11,689891
30	  0,249335
2337	 15,134447
546	  3,373890
2853	 18,472440
1062	  6,654815
1578	 10,081760
2094	 13,519611
303	  1,924942
2610	 16,912640
819	  5,064750
1335	  8,451586
1851	 11,893091
60	  0,398736
576	  3,559659
2368	 15,333667
1092	  6,857290
2884	 18,667495
1609	 10,283174
333	  2,112588
2125	 13,722037
2641	 17,107393
850	  5,263246
1366	  8,652973
1882	 12,096170
91	  0,585084
2398	 15,533709
607	  3,743905
2914	 18,860617
1123	  7,060049
1639	 10,485451
2155	 13,923593
364	  2,294856
2671	 17,300886
880	  5,461280
1396	  8,855583
1912	 12,296588
121	  0,766599
2428	 15,735173
637	  3,932708
2944	 19,056018
1153	  7,261139
1669	 10,688340
2185	 14,126646
394	  2,473112
910	  5,659414
2702	 17,494513
1426	  9,060689
151	  0,958134
1943	 12,499655
667	  4,120030
2459	 15,936422
2975	 19,250339
1184	  7,462778
1700	 10,889868
2216	 14,328181
425	  2,652176
2732	 17,691211
941	  5,857602
1457	  9,265878
1973	 12,704607
182	  1,148582
2489	 16,132030
698	  4,304864
3005	 19,445831
1214	  7,661522
1730	 11,090813
2246	 14,531998
455	  2,829700
2762	 17,885712
971	  6,054459
1487	  9,471028
2003	 12,908401
212	  1,342881
2519	 16,328587
728	  4,495616
1244	  7,859811
1760	 11,289074
485	  3,010371
2277	 14,734094
1001	  6,253030
2793	 18,082869
1518	  9,674996
242	  1,541075
2034	 13,112174
2550	 16,522323
759	  4,681165
1275	  8,057800
1791	 11,489271
